,child_id,ATV_8,ATV_9,ATV_10,ATV_11,ATV_12,ATV_13,ATV_14,ATV_15,ATV_16,ATV_17,ATV_18,ATT_8,ATT_9,ATT_10,ATT_11,ATT_12,ATT_13,ATT_14,ATT_15,ATT_16,ATT_17,ATT_18
15446,1000316437,1309.166666666667,1365.0000000000002,1422.083333333333,1477.0833333333335,1540.8333333333326,1587.4999999999995,1605.8333333333326,1612.9166666666656,1615.5833333333342,1632.916666666667,1628.0833333333337,310.41666666666686,345.41666666666674,357.0833333333334,369.58333333333326,414.99999999999966,463.3333333333332,503.3333333333332,519.9999999999999,516.5000000000002,523.3333333333334,521.8333333333333
15448,1000316457,1299.9999999999995,1343.333333333333,1390.0000000000007,1448.3333333333335,1506.666666666666,1563.3333333333321,1599.6666666666663,1625.9999999999995,1634.6666666666674,1627.666666666666,1624.6666666666674,269.9999999999999,286.66666666666663,303.3333333333335,331.6666666666668,391.66666666666646,440.66666666666595,483.33333333333314,513.9999999999998,527.3333333333334,517.9999999999999,503.33333333333337
15452,1000316473,1299.9999999999995,1369.9999999999995,1459.9999999999995,1529.9999999999995,1599.9999999999995,1629.9999999999995,1639.9999999999995,1666.0,1669.9999999999998,1669.9999999999995,1669.9999999999995,265.0,330.0,374.9999999999999,432.4999999999999,489.9999999999999,513.9999999999998,531.9999999999998,615.0,608.0,617.9999999999999,641.9999999999999
15453,1000316474,1315.3846153846152,1364.9999999999995,1420.0000000000002,1470.0,1533.0769230769233,1596.1818181818185,1632.6666666666663,1653.9999999999995,1672.1538461538462,1676.999999999999,1672.9999999999998,246.1538461538461,269.5454545454544,301.66666666666674,328.33333333333337,367.30769230769243,418.1818181818189,485.33333333333314,494.0,486.61538461538447,478.99999999999994,477.0000000000001
15454,1000316503,1315.0,1353.3333333333328,1426.666666666666,1506.6666666666665,1570.0,1613.3333333333337,1634.9999999999998,1643.3333333333333,1652.3333333333335,1670.0000000000005,1658.9999999999993,346.66666666666663,399.99999999999994,449.9999999999998,489.9999999999999,576.6666666666663,635.0,628.333333333333,623.3333333333334,646.3333333333337,676.3333333333335,723.333333333333
15455,1000316504,1350.0,1419.9999999999995,1474.9999999999993,1533.333333333334,1611.6666666666665,1673.3333333333335,1699.9999999999995,1708.333333333333,1716.6666666666667,1727.3333333333344,1710.333333333333,338.33333333333326,396.66666666666663,439.9999999999999,466.6666666666667,495.0,563.6666666666663,647.0000000000002,684.6666666666667,676.6666666666665,667.3333333333335,691.9999999999997
15456,1000316522,1348.3333333333333,1398.3333333333333,1445.0,1480.0,1523.3333333333335,1589.3333333333333,1634.6666666666665,1688.333333333333,1728.6666666666674,1757.333333333334,1753.6666666666658,331.6666666666667,359.99999999999994,378.6666666666666,404.3333333333332,431.66666666666663,466.6666666666664,510.00000000000017,571.6666666666663,599.0000000000001,631.0000000000002,591.3333333333326
15458,1000316535,1258.7500000000007,1313.3333333333337,1379.5833333333335,1450.0000000000002,1518.7499999999993,1582.083333333333,1613.7499999999998,1637.4999999999995,1650.000000000001,1650.0000000000005,1650.0,246.66666666666674,274.24999999999994,312.49999999999994,353.33333333333337,404.99999999999966,453.3333333333332,493.33333333333326,521.6666666666665,541.6666666666667,536.0000000000001,527.7499999999999
15459,1000316539,1381.1538461538457,1436.6666666666665,1493.3333333333344,1543.6363636363635,1613.8461538461534,1669.6666666666665,1694.6666666666672,1711.090909090909,1717.6923076923076,1724.333333333333,1733.6666666666665,371.15384615384596,430.0,486.66666666666686,525.4545454545455,579.6153846153843,596.6666666666667,590.0000000000001,602.7272727272726,643.8461538461538,629.3333333333329,662.9999999999998
15460,1000316553,1385.0,1449.999999999999,1510.0,1574.9999999999995,1619.999999999999,1689.999999999999,1721.9999999999995,1733.0,1754.9999999999995,1754.999999999999,1754.999999999999,380.0,404.9999999999998,510.0,619.9999999999999,689.9999999999997,689.9999999999998,669.9999999999997,620.0,649.9999999999998,722.9999999999999,722.9999999999999
15461,1000316555,1321.6666666666663,1370.0,1426.6666666666677,1546.6666666666667,1611.6666666666663,1639.9999999999995,1655.0000000000005,1668.3333333333333,1676.333333333334,1689.6666666666665,1698.0,301.66666666666646,366.6666666666666,420.0000000000002,503.3333333333333,583.333333333333,666.666666666666,719.9999999999997,746.666666666667,731.3333333333337,756.0,752.9999999999999
15464,1000316754,1297.916666666666,1385.4166666666667,1393.3333333333328,1436.6666666666656,1513.75,1556.2499999999993,1570.8333333333333,1580.999999999999,1592.0000000000002,1593.5,1610.0000000000007,379.99999999999983,387.4999999999999,478.33333333333337,571.6666666666667,592.0833333333335,619.5833333333334,664.5833333333326,613.7500000000001,709.25,700.5,690.416666666667
15467,1000316865,1330.0,1409.9999999999995,1499.9999999999995,1539.999999999999,1559.9999999999995,1579.999999999999,1589.9999999999995,1590.9999999999995,1600.0,1601.4999999999998,1602.9999999999995,275.00000000000006,350.0,380.0,404.9999999999998,549.9999999999999,479.99999999999994,514.9999999999998,518.0,566.0,556.4999999999999,546.9999999999998
15468,1000317015,1368.7499999999998,1421.2499999999998,1476.2499999999995,1542.4999999999995,1612.5,1665.250000000001,1690.4999999999995,1702.5,1722.2500000000005,1711.5000000000011,1708.9999999999998,298.7499999999999,338.7500000000001,380.0000000000003,427.4999999999999,484.9999999999999,539.0000000000005,573.0000000000001,594.2499999999999,649.2500000000002,653.2500000000003,678.2499999999998
15469,1000317020,1313.3333333333333,1366.666666666666,1424.9999999999995,1475.0,1533.3333333333335,1591.666666666667,1632.6666666666665,1661.333333333333,1690.0000000000005,1696.6666666666672,1684.999999999999,261.6666666666667,310.0,349.9999999999998,379.9999999999999,403.33333333333326,439.33333333333314,496.0000000000001,519.0000000000001,527.3333333333334,537.0000000000001,579.9999999999998
15470,1000317024,1324.9999999999995,1388.75,1461.25,1536.25,1596.2499999999995,1623.5000000000002,1639.25,1651.2499999999998,1658.5000000000005,1662.2500000000007,1662.2499999999989,289.9999999999999,330.00000000000006,373.7500000000001,433.74999999999994,487.49999999999994,512.0000000000001,518.9999999999999,589.7499999999997,595.0000000000001,582.2500000000003,579.9999999999999
15471,1000317034,1340.0,1389.9999999999995,1462.5000000000007,1516.25,1572.5,1594.7499999999998,1596.7500000000005,1608.7499999999995,1627.5000000000002,1647.4999999999989,1635.0000000000005,282.5000000000001,329.99999999999994,372.50000000000017,417.4999999999998,450.0000000000002,486.25000000000006,506.5000000000001,515.7499999999999,533.0000000000002,538.9999999999994,545.0
15472,1000317039,1320.9999999999995,1376.9999999999998,1428.0,1489.9999999999998,1554.9999999999995,1594.999999999999,1621.999999999999,1640.0000000000002,1650.0000000000002,1659.999999999999,1659.999999999999,320.0,330.0,344.9999999999999,379.9999999999999,429.9999999999999,464.9999999999998,504.9999999999998,560.0000000000001,570.0000000000001,579.9999999999999,579.9999999999999
15473,1000317042,1215.0,1270.8333333333337,1324.9999999999998,1401.6666666666677,1493.3333333333337,1556.6666666666663,1600.833333333333,1629.9999999999989,1638.333333333333,1654.1666666666665,1655.8333333333337,208.7500000000001,214.58333333333343,245.41666666666669,276.6666666666669,320.8333333333336,373.33333333333354,424.3333333333336,449.9999999999998,449.9999999999999,458.33333333333326,482.5000000000002
15475,1000317049,1299.9999999999995,1324.9999999999995,1379.9999999999995,1437.4999999999995,1494.9999999999995,1539.999999999999,1579.999999999999,1615.0,1629.9999999999998,1651.999999999999,1645.9999999999998,215.0,265.0,290.00000000000006,317.49999999999994,344.99999999999983,379.9999999999999,439.9999999999999,490.0,523.9999999999998,530.0,504.9999999999998
15476,1000317052,1280.416666666666,1344.5833333333333,1399.5833333333328,1457.0833333333333,1541.250000000001,1612.8333333333326,1645.666666666667,1664.5,1670.0,1670.0,1670.0000000000005,242.91666666666646,277.5,307.9166666666666,343.33333333333326,383.3333333333335,423.58333333333326,467.3333333333338,517.0833333333333,540.0000000000002,543.3333333333335,580.0
15477,1000317055,1310.0000000000005,1370.0000000000005,1440.0,1504.9999999999995,1555.0000000000002,1595.0000000000002,1612.0000000000002,1611.9999999999998,1620.0000000000005,1625.0,1614.9999999999998,320.00000000000017,365.0,414.9999999999999,485.00000000000006,560.0000000000002,605.0000000000002,598.5000000000002,588.5,590.5000000000003,590.5,595.0
15478,1000317057,926.2499999999982,1276.25,1342.5,1408.7499999999995,1481.2499999999993,1536.000000000001,1564.4999999999998,1579.7500000000002,1598.75,1595.0000000000011,1594.9999999999998,179.99999999999977,266.25000000000006,293.75,352.5,418.7499999999998,386.2499999999998,512.5,583.9999999999998,587.5000000000001,562.7500000000001,552.7499999999997
15479,1000317060,1334.2307692307693,1380.0000000000002,1451.3636363636365,1533.75,1581.1538461538464,1593.5000000000005,1596.3636363636356,1601.166666666666,1609.0,1609.9999999999998,1605.9999999999995,343.8461538461538,392.5000000000002,465.909090909091,511.66666666666663,552.307692307692,595.0000000000001,618.181818181818,602.8333333333328,622.5384615384615,646.9999999999998,656.5
15480,1000317075,1248.666666666666,1300.5000000000005,1354.9999999999998,1428.4999999999998,1502.8333333333328,1542.0000000000002,1568.3333333333333,1579.1666666666656,1600.0000000000005,1603.3333333333335,1621.666666666666,224.99999999999997,256.66666666666686,298.33333333333326,350.0,411.66666666666663,474.16666666666663,497.5000000000001,514.9999999999997,535.0000000000002,523.3333333333343,598.3333333333336
15481,1000317078,1360.0,1406.6666666666663,1473.3333333333333,1540.0,1573.3333333333337,1596.6666666666672,1605.0,1605.0000000000002,1615.0000000000002,1676.0000000000007,1635.999999999999,463.3333333333335,561.6666666666664,646.6666666666662,651.6666666666674,686.6666666666665,779.9999999999998,848.3333333333334,823.6666666666672,712.3333333333326,639.0,656.9999999999998
15482,1000317080,1279.9999999999998,1310.0,1363.333333333333,1415.0000000000005,1466.6666666666665,1531.666666666667,1591.6666666666667,1620.0,1635.0000000000005,1638.6666666666672,1639.3333333333326,198.33333333333331,221.6666666666666,249.9999999999999,273.33333333333326,296.6666666666667,351.6666666666664,411.66666666666663,444.0,475.0000000000005,495.66666666666674,485.33333333333303
15483,1000317081,1400.0000000000002,1455.0000000000005,1500.0000000000002,1547.5,1602.5,1660.0000000000002,1705.0000000000005,1719.9999999999998,1726.5000000000002,1732.9999999999993,1729.0,350.00000000000006,369.9999999999999,392.49999999999994,432.50000000000006,512.5000000000006,582.5000000000001,612.0,629.9999999999998,657.0,673.9999999999995,684.9999999999999
15484,1000317082,1300.8333333333337,1372.4999999999993,1439.166666666667,1529.1666666666672,1590.8333333333326,1625.0,1641.666666666667,1648.9999999999998,1666.6666666666663,1678.333333333333,1651.6666666666672,261.6666666666668,298.33333333333326,346.66666666666697,413.3333333333335,433.33333333333314,440.8333333333333,524.5,510.16666666666674,542.3333333333334,558.3333333333333,534.166666666667
15487,1000317106,1374.9999999999995,1450.0,1469.9999999999993,1522.4999999999995,1607.499999999999,1652.5000000000005,1722.25,1755.7499999999998,1775.0000000000007,1780.0000000000011,1779.9999999999995,407.4999999999998,437.5,485.0000000000002,560.0,579.9999999999999,610.0000000000002,635.75,593.0000000000002,577.0000000000001,585.2500000000002,574.4999999999998
15488,1000317109,1195.0000000000002,1249.9999999999995,1297.5,1374.9999999999995,1455.0000000000002,1478.7500000000005,1511.2500000000005,1527.4999999999995,1527.500000000001,1544.9999999999989,1532.5000000000005,220.00000000000006,259.99999999999994,315.0000000000001,395.0,420.0000000000002,457.49999999999994,485.0000000000001,501.99999999999994,506.00000000000006,510.00000000000034,542.5
15489,1000317113,1195.0000000000005,1243.3333333333335,1289.1666666666665,1339.1666666666665,1397.916666666666,1471.6666666666665,1542.916666666666,1596.2499999999995,1635.4166666666674,1650.0000000000005,1650.0,205.83333333333343,224.5833333333333,243.74999999999994,267.5,291.6666666666665,329.1666666666666,390.83333333333337,431.66666666666663,474.99999999999966,494.16666666666674,513.3333333333333
15490,1000317117,1292.5,1349.999999999999,1427.500000000001,1491.25,1546.2500000000005,1626.2500000000005,1681.2500000000002,1699.9999999999995,1705.0,1719.9999999999989,1720.0000000000005,282.5000000000001,339.9999999999998,405.0000000000001,429.9999999999997,482.50000000000034,575.0000000000002,640.0000000000001,609.9999999999998,617.5,642.4999999999998,650.0
15491,1000317121,1358.3333333333335,1410.0,1468.333333333333,1523.3333333333335,1573.3333333333335,1626.666666666667,1678.333333333333,1718.333333333333,1732.000000000001,1731.0000000000005,1736.6666666666663,481.66666666666674,549.9999999999998,643.3333333333328,706.6666666666665,786.6666666666663,893.3333333333329,976.0,999.0000000000001,999.0000000000001,966.3333333333336,982.6666666666663
15492,1000317122,1382.5,1447.4999999999998,1502.4999999999993,1563.7499999999995,1632.4999999999995,1708.5000000000005,1767.0,1795.0000000000005,1815.0,1805.0000000000014,1799.9999999999993,289.99999999999994,325.0000000000001,372.50000000000006,418.74999999999994,452.4999999999999,526.0000000000005,594.5,617.4999999999999,650.0000000000002,682.5000000000002,659.9999999999997
15493,1000317127,1330.0,1400.0,1455.0,1519.9999999999995,1589.9999999999995,1649.9999999999998,1669.9999999999995,1680.0000000000002,1680.0,1699.999999999999,1699.999999999999,305.0,369.9999999999999,390.0,419.99999999999994,469.99999999999994,530.0,659.9999999999999,629.9999999999998,590.0,629.9999999999997,629.9999999999997
15494,1000317131,1329.166666666666,1384.166666666667,1445.0000000000002,1539.1666666666667,1645.8333333333328,1708.3333333333335,1751.666666666667,1762.999999999999,1780.8333333333342,1792.4999999999989,1782.4999999999995,275.83333333333326,310.8333333333334,354.1666666666663,435.8333333333333,501.6666666666667,568.333333333333,615.0,649.9999999999997,702.6666666666669,718.3333333333334,725.6666666666662
15495,1000317134,1319.9999999999993,1376.25,1442.5,1512.4999999999998,1563.7499999999995,1597.5000000000005,1611.75,1618.5,1635.0,1640.000000000001,1632.4999999999993,344.9999999999999,405.0000000000001,476.25000000000017,547.4999999999999,561.2499999999999,601.2500000000003,651.75,680.5,636.5000000000002,650.0000000000001,637.5
15496,1000317135,1379.9999999999995,1434.9999999999995,1495.0,1562.4999999999998,1629.9999999999995,1709.9999999999995,1744.9999999999998,1769.9999999999995,1784.9999999999995,1804.9999999999995,1794.999999999999,374.9999999999999,399.9999999999999,444.9999999999999,509.99999999999983,574.9999999999998,614.9999999999998,639.9999999999999,649.9999999999998,740.0,718.9999999999999,650.9999999999997
15497,1000317137,1327.4999999999995,1381.25,1443.75,1538.7499999999995,1636.2499999999998,1678.7500000000002,1711.2499999999998,1719.9999999999998,1727.5000000000005,1730.0000000000002,1722.4999999999993,267.49999999999994,300.0000000000001,347.5000000000001,404.9999999999999,495.0000000000001,580.0000000000001,599.9999999999999,637.4999999999998,717.5000000000002,749.0,705.4999999999995
15498,1000317140,1329.583333333333,1384.1666666666665,1434.999999999999,1494.9999999999998,1555.8333333333335,1620.8333333333333,1631.8333333333337,1653.5,1670.0,1670.0,1670.8333333333335,284.1666666666665,334.16666666666663,385.00000000000006,439.9999999999999,447.91666666666686,534.8333333333333,535.5000000000003,562.7499999999998,561.6666666666666,580.0,580.0
15499,1000317144,1232.4999999999998,1265.0000000000002,1300.0,1342.5,1407.5000000000002,1477.5000000000002,1520.0,1544.9999999999995,1565.0000000000002,1564.999999999999,1564.9999999999998,219.99999999999997,235.00000000000006,262.4999999999999,287.49999999999994,320.00000000000017,380.0000000000002,407.50000000000006,425.5000000000001,448.0000000000001,466.0000000000003,485.99999999999994
15500,1000317156,1418.750000000001,1496.666666666667,1600.0000000000002,1685.0,1733.3333333333326,1761.6666666666658,1769.999999999999,1772.3333333333326,1776.3333333333346,1773.3333333333337,1769.9999999999998,359.16666666666686,415.0000000000001,492.5000000000001,570.8333333333335,599.9999999999998,617.4999999999997,670.8333333333333,691.833333333333,706.4166666666667,755.4166666666664,816.1666666666665
15501,1000317160,1264.9999999999995,1323.3333333333335,1364.9999999999995,1425.4166666666665,1490.0,1547.4999999999995,1580.416666666667,1638.3333333333326,1621.6666666666672,1640.8333333333335,1650.0000000000005,294.9999999999999,300.83333333333337,370.41666666666674,431.6666666666665,454.5833333333334,507.74999999999994,538.6666666666667,546.3333333333331,551.2500000000001,567.0833333333335,591.6666666666667
15502,1000317165,1295.0,1356.666666666666,1414.9999999999995,1465.0000000000005,1513.333333333333,1573.3333333333337,1612.3333333333335,1633.6666666666667,1643.333333333334,1642.3333333333337,1644.9999999999995,326.66666666666663,386.6666666666665,453.33333333333303,511.66666666666646,569.9999999999999,672.666666666666,755.9999999999999,767.6666666666666,761.0,848.0000000000002,897.9999999999997
15507,1000317205,1395.0,1449.999999999999,1499.9999999999995,1554.9999999999995,1650.0,1694.9999999999995,1719.9999999999995,1739.9999999999995,1739.9999999999995,1764.9999999999995,1758.999999999999,314.9999999999999,404.9999999999998,400.0,464.99999999999983,549.9999999999999,600.0,689.9999999999997,709.9999999999998,731.0,751.9999999999998,749.9999999999995
15508,1000317209,1254.9999999999995,1310.0,1390.0000000000005,1471.6666666666674,1519.9999999999998,1537.9999999999995,1558.0,1567.3333333333335,1573.3333333333335,1579.9999999999995,1580.0000000000005,286.6666666666666,311.66666666666663,371.66666666666686,455.00000000000006,481.6666666666664,514.6666666666658,558.9999999999998,566.0000000000001,559.6666666666667,557.6666666666664,559.9999999999998
15509,1000317210,1285.0000000000002,1338.7500000000005,1385.833333333333,1435.833333333334,1496.2500000000005,1560.8333333333333,1589.9999999999998,1602.4999999999995,1619.9999999999995,1619.999999999999,1620.000000000001,237.49999999999991,275.83333333333326,323.7499999999998,368.7500000000002,426.2500000000006,507.50000000000034,556.2499999999999,550.583333333333,561.6666666666667,587.1666666666665,579.166666666667
15510,1000317213,1265.0,1309.9999999999995,1370.0,1424.9999999999995,1504.9999999999995,1564.9999999999995,1610.9999999999995,1631.0000000000002,1655.0,1659.999999999999,1659.999999999999,225.0,249.99999999999994,280.00000000000006,319.99999999999994,360.0,404.9999999999998,442.99999999999994,488.0,510.0,519.9999999999999,509.99999999999994
15511,1000317214,1338.461538461539,1354.545454545455,1425.0,1482.5,1516.5384615384623,1536.8181818181815,1550.0000000000002,1556.5,1563.5384615384628,1562.7272727272734,1556.9999999999998,342.6923076923075,409.09090909090924,478.0000000000001,510.4999999999999,503.4615384615387,508.18181818181824,532.0,567.0,578.7692307692312,551.7272727272727,558.0
15512,1000317217,1302.333333333333,1350.6666666666665,1422.3333333333326,1493.666666666667,1564.9999999999995,1627.333333333334,1661.333333333333,1676.3333333333335,1706.666666666667,1720.0000000000002,1719.9999999999995,263.33333333333337,289.9999999999999,351.66666666666634,429.99999999999955,504.9999999999997,530.0000000000002,583.3333333333335,623.3333333333331,610.0,666.666666666667,699.9999999999997
15513,1000317219,1270.0,1327.5000000000002,1390.0000000000002,1439.9999999999995,1495.0000000000005,1555.0,1620.9999999999995,1650.9999999999998,1650.0,1660.0000000000005,1644.9999999999995,312.5000000000001,375.0000000000002,435.0,457.5,465.0,511.0,583.9999999999997,600.4999999999999,565.0000000000005,539.9999999999995,530.0
15514,1000317221,1332.9166666666656,1424.1666666666667,1475.8333333333326,1544.9999999999995,1602.9166666666667,1636.2499999999993,1651.6666666666667,1668.5833333333326,1655.6666666666663,1684.1666666666665,1675.2500000000005,405.83333333333314,478.3333333333333,577.083333333333,659.5833333333333,713.3333333333334,753.75,797.916666666667,835.1666666666666,882.9166666666672,776.9166666666665,709.0000000000001
15515,1000317223,1440.0,1496.666666666667,1568.3333333333328,1641.666666666667,1691.666666666667,1705.0000000000007,1704.9999999999993,1725.0000000000002,1741.666666666667,1746.3333333333337,1738.999999999999,370.0,403.3333333333332,441.6666666666664,498.3333333333329,540.0,583.3333333333333,623.3333333333333,624.3333333333333,633.666666666667,603.6666666666669,593.6666666666665
15516,1000317224,1335.0000000000005,1395.0,1460.8333333333333,1536.6666666666667,1607.916666666666,1658.333333333333,1669.1666666666656,1677.8333333333323,1701.583333333334,1713.1666666666667,1708.7500000000002,296.2500000000001,344.16666666666663,370.83333333333337,410.0,461.24999999999983,453.7499999999998,496.25000000000034,572.0833333333334,582.7500000000005,589.1666666666667,597.0833333333333
15517,1000317231,1370.0,1420.0000000000005,1477.5,1535.0000000000005,1600.0000000000005,1668.0000000000005,1722.9999999999993,1747.5,1755.0000000000005,1763.4999999999995,1763.4999999999998,260.00000000000006,280.0000000000001,307.5,340.0,372.5000000000001,427.5000000000001,496.99999999999966,541.0,549.0000000000003,566.0000000000002,577.9999999999999
15518,1000317234,1272.5000000000002,1329.9999999999995,1392.5000000000002,1417.4999999999995,1487.5,1543.7499999999995,1556.0000000000002,1569.249999999999,1607.5,1629.9999999999998,1629.9999999999998,257.50000000000017,307.49999999999983,315.00000000000017,374.99999999999983,425.0,457.50000000000006,515.2500000000001,530.75,537.5,562.4999999999998,572.5
15519,1000317240,1270.0,1332.5000000000005,1412.4999999999998,1507.5000000000005,1575.0,1599.5000000000005,1612.0,1618.9999999999995,1621.5000000000002,1624.5,1622.9999999999995,270.00000000000017,307.5000000000001,349.9999999999999,422.5000000000002,495.00000000000034,553.9999999999999,615.9999999999995,614.9999999999999,595.0,557.9999999999993,505.49999999999994
15520,1000317243,1258.8333333333333,1312.0833333333337,1358.4999999999998,1409.583333333334,1457.4166666666674,1523.0833333333335,1597.9166666666665,1637.9166666666656,1655.2499999999995,1658.999999999999,1651.5833333333342,217.1666666666666,238.33333333333337,269.1666666666665,303.91666666666674,333.7500000000003,382.9166666666669,444.16666666666697,493.7499999999999,512.6666666666665,537.8333333333333,562.0833333333335
15521,1000317247,1293.333333333333,1315.0,1360.0000000000005,1413.3333333333333,1483.3333333333326,1549.9999999999986,1603.333333333333,1630.0000000000002,1638.3333333333335,1652.6666666666665,1647.6666666666665,253.3333333333332,279.99999999999994,306.6666666666668,336.66666666666686,386.66666666666663,444.9999999999991,506.6666666666665,539.3333333333331,556.0000000000001,554.6666666666665,568.6666666666665
15522,1000317249,223.33333333333576,1346.666666666667,1390.0000000000005,1452.5,1527.4999999999995,1594.166666666667,1619.166666666667,1639.9999999999993,1641.6666666666672,1648.8333333333333,1642.4999999999993,50.0,301.66666666666674,316.6666666666667,354.99999999999994,390.83333333333326,460.83333333333314,540.0000000000001,542.9999999999999,552.1666666666671,524.6666666666666,541.5000000000003
15523,1000317253,1271.25,1318.7499999999995,1378.750000000001,1451.25,1515.0000000000005,1571.25,1608.2500000000005,1617.25,1623.75,1647.4999999999989,1637.4999999999995,251.25000000000009,283.7499999999998,333.75,374.99999999999983,428.75000000000017,464.74999999999994,501.2500000000002,528.4999999999999,543.7499999999998,541.2499999999998,544.5
15524,1000317256,1324.1666666666663,1375.0,1434.999999999999,1495.833333333333,1565.833333333333,1633.3333333333326,1671.666666666667,1689.4999999999993,1684.9166666666672,1694.5833333333333,1689.833333333334,262.4999999999999,292.5,324.1666666666666,373.33333333333337,416.6666666666671,492.49999999999994,525.4166666666674,588.5833333333336,626.4166666666667,610.3333333333334,628.0833333333335
15525,1000317258,1264.9999999999995,1324.1666666666672,1380.833333333333,1445.8333333333335,1511.666666666666,1576.666666666667,1614.6666666666667,1637.499999999999,1637.5000000000002,1648.3333333333328,1640.8333333333328,304.1666666666665,335.8333333333337,394.9999999999999,434.9999999999999,520.0,586.3333333333329,673.5000000000001,701.4999999999995,705.0000000000003,720.833333333334,773.4999999999997
15526,1000317268,1369.1666666666665,1437.0833333333335,1506.2499999999995,1583.3333333333335,1659.1666666666672,1708.3333333333333,1728.3333333333335,1737.9166666666656,1718.3333333333326,1715.833333333333,1745.0000000000007,274.9999999999999,330.83333333333337,376.66666666666663,412.5000000000002,459.16666666666697,508.33333333333326,536.6666666666667,567.9166666666663,581.9166666666663,588.0833333333331,596.0000000000002
15527,1000317269,1353.333333333333,1405.0000000000005,1476.6666666666663,1598.3333333333326,1672.4999999999995,1710.0000000000007,1714.1666666666667,1739.1666666666656,1758.3333333333337,1744.9999999999995,1723.3333333333328,285.0,318.3333333333336,374.99999999999966,464.9999999999999,553.3333333333333,625.8333333333334,660.0000000000002,685.833333333333,679.0000000000002,621.6666666666664,609.9999999999995
15528,1000317274,1240.0,1290.0000000000005,1352.5,1420.0,1495.0000000000005,1559.4999999999998,1605.0,1618.0,1619.5000000000005,1619.4999999999995,1612.9999999999995,209.9999999999999,225.00000000000014,265.0,297.5,342.50000000000017,406.5,470.4999999999996,491.99999999999994,486.0000000000001,492.99999999999994,499.99999999999994
15529,1000317283,1303.3333333333326,1363.3333333333333,1415.0000000000007,1476.6666666666667,1519.9999999999998,1583.9999999999993,1638.3333333333335,1667.3333333333333,1700.0000000000005,1699.9999999999998,1700.0000000000002,269.9999999999998,316.6666666666666,346.66666666666674,393.3333333333333,436.66666666666663,485.99999999999955,532.0,570.0,593.3333333333335,606.6666666666665,623.3333333333335
15530,1000317285,1406.6666666666667,1464.3333333333328,1524.3333333333326,1587.0000000000005,1642.666666666667,1688.666666666667,1714.333333333333,1724.6666666666674,1742.3333333333344,1746.0000000000005,1743.9999999999993,366.66666666666686,413.33333333333337,499.99999999999943,573.3333333333331,699.9999999999998,715.0000000000003,651.6666666666666,659.3333333333333,705.3333333333338,693.666666666667,680.6666666666663
15531,1000317288,1246.666666666666,1298.3333333333328,1353.3333333333335,1413.3333333333333,1493.3333333333328,1584.9999999999986,1638.333333333333,1648.3333333333333,1663.3333333333335,1674.6666666666663,1664.6666666666665,249.99999999999986,279.99999999999994,311.6666666666668,356.66666666666663,423.3333333333332,503.3333333333321,557.3333333333334,543.9999999999997,577.0000000000001,600.333333333333,620.6666666666666
15532,1000317289,1329.166666666667,1322.916666666667,1369.5833333333335,1415.0000000000005,1483.333333333334,1560.8333333333335,1606.5,1624.583333333333,1649.1666666666663,1655.8333333333328,1655.7500000000005,244.58333333333326,275.41666666666674,296.2499999999999,327.91666666666686,385.00000000000017,457.9166666666671,533.9166666666669,565.583333333333,562.083333333333,573.4166666666667,602.0833333333336
15533,1000317298,1279.6153846153845,1332.5,1403.6363636363637,1457.4999999999995,1504.9999999999995,1565.5000000000002,1602.545454545454,1614.999999999999,1624.307692307692,1626.4999999999993,1621.5,302.30769230769215,345.0000000000001,422.727272727273,460.41666666666663,482.30769230769215,525.0000000000002,556.3636363636363,600.9166666666665,633.230769230769,663.5000000000002,685.9999999999999
15556,1000317533,1228.3333333333376,122.08333333333394,1472.9166666666665,1567.4999999999993,1654.166666666667,1702.916666666666,1735.4166666666674,1739.1666666666656,1730.8333333333337,1740.0000000000002,1740.0,247.5000000000009,26.666666666667425,324.1666666666666,373.33333333333337,415.00000000000006,473.3333333333335,514.1666666666672,560.8333333333333,571.6666666666666,590.0,588.3333333333334
15565,1000317599,1300.0000000000002,1354.9999999999995,1428.333333333333,1504.9999999999998,1573.3333333333335,1611.6666666666672,1627.9999999999995,1643.9999999999998,1656.6666666666672,1659.9999999999998,1659.999999999999,263.33333333333337,300.0,348.3333333333332,408.333333333333,450.00000000000006,483.33333333333326,518.3333333333334,410.0000000000009,476.66666666666833,526.6666666666669,546.6666666666665
15573,1000317668,1302.5000000000002,1342.916666666667,1397.9166666666667,1463.333333333334,1545.4166666666679,1607.499999999999,1628.333333333333,1640.0833333333326,1662.4999999999998,1667.4999999999989,1650.0000000000007,270.41666666666663,299.5833333333333,330.4166666666665,363.7500000000002,419.1666666666673,463.7499999999999,473.5833333333333,496.66666666666674,524.1666666666665,529.9999999999998,530.0000000000002
15579,1000317708,1345.8333333333326,1414.166666666667,1502.4999999999998,1602.4999999999993,1669.9999999999993,1700.5000000000007,1725.8333333333333,1720.8333333333326,1749.166666666667,1745.8333333333335,1751.666666666666,293.33333333333326,323.33333333333366,402.49999999999966,471.6666666666666,511.6666666666665,538.3333333333337,529.166666666667,643.333333333333,613.3333333333336,631.6666666666669,639.9999999999998
